workload,binding_pair,source_id,op_identity,op_type,launches_256,launches_512,cycles_256,cycles_512,separable,observed_direction,tail_in_op_256,tail_in_op_512,vela_cycles_256,vela_cycles_512,ublock_256,ublock_512,block_256,block_512,stripes_256,stripes_512,cascade_256,cascade_512,UBLOCK_CHANGED,BLOCK_CONFIG_CHANGED,TILE_GEOMETRY_CHANGED,MEMORY_PLACEMENT_CHANGED,COMMAND_OR_PASS_STRUCTURE_CHANGED,active_512,sram_rd_512,sram_wr_512,ext_rd_512,ext_wr_512,active_256,sram_rd_256,sram_wr_256,ext_rd_256,ext_wr_256
yolo-fastest_192_face_v4,B-frozen,86,DepthwiseConv2D|6x6x224|1x1|85,DepthwiseConv2D,1,1,3015,5015,1,REGRESS,0,0,5887,5911,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 112] IFM[1, 8, 8, 128]","OFM[6, 6, 128] IFM[1, 8, 8, 128]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,5014,21,504,278,0,3014,365,404,196,0
yolo-fastest_192_face_v4,B-frozen,87,Conv2D|6x6x48|1x1|86,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2760,1801,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,88,Add|6x6x48|1x1|87,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,89,Conv2D|6x6x224|1x1|88,Conv2D,1,1,4015,5015,1,REGRESS,0,0,5031,5353,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 112] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,5014,3,492,713,0,4014,504,671,1017,0
yolo-fastest_192_face_v4,B-frozen,90,DepthwiseConv2D|6x6x224|1x1|89,DepthwiseConv2D,1,1,3015,7015,1,REGRESS,0,0,5887,5911,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 112] IFM[1, 8, 8, 128]","OFM[6, 6, 128] IFM[1, 8, 8, 128]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,7014,1098,504,488,0,3014,612,312,337,0
yolo-fastest_192_face_v4,B-frozen,91,Conv2D|6x6x48|1x1|90,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2760,1801,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,92,Add|6x6x48|1x1|91,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,93,Conv2D|6x6x224|1x1|92,Conv2D,1,1,3015,6015,1,REGRESS,0,0,5031,5353,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 112] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,6014,504,521,1097,0,3014,504,450,853,0
yolo-fastest_192_face_v4,B-frozen,94,DepthwiseConv2D|6x6x224|1x1|93,DepthwiseConv2D,1,1,3015,5015,1,REGRESS,0,0,5887,5911,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 112] IFM[1, 8, 8, 128]","OFM[6, 6, 128] IFM[1, 8, 8, 128]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,5014,184,480,130,0,3014,95,450,118,0
yolo-fastest_192_face_v4,B-frozen,95,Conv2D|6x6x48|1x1|94,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2760,1801,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,96,Add|6x6x48|1x1|95,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,97,MaxPool|6x6x48|1x1|96,MaxPool,1,1,,,0,NOT_SEPARATED,0,0,2859,1528,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 48] IFM[1, 8, 8, 64]","OFM[6, 6, 48] IFM[1, 8, 8, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,98,MaxPool|6x6x48|1x1|97,MaxPool,1,1,,,0,NOT_SEPARATED,0,0,7179,3688,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 48] IFM[1, 10, 10, 64]","OFM[6, 6, 48] IFM[1, 10, 10, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,99,MaxPool|6x6x48|1x1|98,MaxPool,1,1,,,0,NOT_SEPARATED,0,0,23109,11653,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 48] IFM[1, 13, 13, 64]","OFM[6, 6, 48] IFM[1, 13, 13, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,100,Concat|6x6x192|1x1|99,Concat,4,4,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,101,Conv2D|6x6x96|1x1|100,Conv2D,1,1,4015,4015,1,SAME,0,0,3529,3171,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 96] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 192] OFM[1, 6, 6, 96]","IFM[1, 6, 6, 192] OFM[1, 6, 6, 96]",0,0,1,1,0,0,0,4014,444,535,1143,0,4014,436,228,1134,0
yolo-fastest_192_face_v4,B-frozen,102,DepthwiseConv2D|6x6x96|1x1|101,DepthwiseConv2D,1,1,1015,,0,NOT_SEPARATED,0,0,4274,3938,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 64] IFM[1, 10, 10, 64]","OFM[6, 6, 64] IFM[1, 10, 10, 64]","IFM[1, 6, 6, 96] OFM[1, 6, 6, 96]","IFM[1, 6, 6, 96] OFM[1, 6, 6, 96]",0,0,1,0,0,0,0,,,,,,1014,72,36,133,0
yolo-fastest_192_face_v4,B-frozen,103,Conv2D|6x6x96|1x1|102,Conv2D,1,1,2015,3015,1,REGRESS,0,0,2739,2883,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 96] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 96] OFM[1, 6, 6, 96]","IFM[1, 6, 6, 96] OFM[1, 6, 6, 96]",0,0,1,1,0,0,0,3014,79,216,690,0,2014,163,216,543,0
yolo-fastest_192_face_v4,B-frozen,104,DepthwiseConv2D|6x6x96|1x1|103,DepthwiseConv2D,1,1,3015,3015,1,SAME,0,0,4274,3938,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 64] IFM[1, 10, 10, 64]","OFM[6, 6, 64] IFM[1, 10, 10, 64]","IFM[1, 6, 6, 96] OFM[1, 6, 6, 96]","IFM[1, 6, 6, 96] OFM[1, 6, 6, 96]",0,0,1,0,0,0,0,3014,336,216,494,0,3014,226,216,232,0
yolo-fastest_192_face_v4,B-frozen,105,Conv2D|6x6x96|1x1|104,Conv2D,1,1,3015,2015,1,IMPROVE,0,0,2739,2883,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 96] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 96] OFM[1, 6, 6, 96]","IFM[1, 6, 6, 96] OFM[1, 6, 6, 96]",0,0,1,1,0,0,0,2014,29,216,470,0,3014,229,216,877,43
yolo-fastest_192_face_v4,B-frozen,106,Conv2D|6x6x18|1x1|105,Conv2D,1,1,1030,2030,1,REGRESS,1,1,1316,930,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 24] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 32] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 96] OFM[1, 6, 6, 18]","IFM[1, 6, 6, 96] OFM[1, 6, 6, 18]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,107,ResizeNearestNeighbor|12x12x96|1x1|106,ResizeNearestNeighbor,1,1,4015,2015,1,IMPROVE,0,0,,,,,,,,,,,,,,,0,2014,1340,972,8,0,4014,1411,972,4,0
yolo-fastest_192_face_v4,B-frozen,108,Concat|12x12x120|1x1|107,Concat,2,2,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,109,DepthwiseConv2D|12x12x120|1x1|108,DepthwiseConv2D,1,1,14015,9015,1,IMPROVE,0,0,17117,9095,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 16, 16, 16]","OFM[6, 12, 48] IFM[1, 10, 16, 64]","IFM[1, 12, 12, 120] OFM[1, 12, 12, 120]","IFM[1, 12, 12, 120] OFM[1, 12, 12, 120]",0,0,1,1,0,0,0,9014,2965,2258,1524,0,14014,969,1513,426,0
yolo-fastest_192_face_v4,B-frozen,110,Conv2D|12x12x120|1x1|109,Conv2D,1,1,9015,4015,1,IMPROVE,0,0,10239,8320,"[1, 4, 8]","[2, 2, 16]","OFM[1, 3, 12, 48] IFM[1, 3, 12, 64]","OFM[1, 4, 12, 64] IFM[1, 4, 12, 64]","IFM[1, 12, 12, 120] OFM[1, 12, 12, 120]","IFM[1, 12, 12, 120] OFM[1, 12, 12, 120]",0,0,1,1,0,0,0,4014,2948,960,12,0,9014,5185,1159,209,0
yolo-fastest_192_face_v4,B-frozen,111,DepthwiseConv2D|12x12x120|1x1|110,DepthwiseConv2D,1,1,,,0,NOT_SEPARATED,0,0,17117,9095,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 16, 16, 16]","OFM[6, 12, 48] IFM[1, 10, 16, 64]","IFM[1, 12, 12, 120] OFM[1, 12, 12, 120]","IFM[1, 12, 12, 120] OFM[1, 12, 12, 120]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,112,Conv2D|12x12x120|1x1|111,Conv2D,1,1,8015,5015,1,IMPROVE,0,0,10239,8320,"[1, 4, 8]","[2, 2, 16]","OFM[1, 3, 12, 48] IFM[1, 3, 12, 64]","OFM[1, 4, 12, 64] IFM[1, 4, 12, 64]","IFM[1, 12, 12, 120] OFM[1, 12, 12, 120]","IFM[1, 12, 12, 120] OFM[1, 12, 12, 120]",0,0,1,1,0,0,0,5014,3982,1147,28,56,8014,5061,1092,4,0
yolo-fastest_192_face_v4,B-frozen,113,Conv2D|12x12x18|1x1|112,Conv2D,1,1,4015,,0,NOT_SEPARATED,0,0,3007,1870,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 12, 24] IFM[1, 4, 12, 64]","OFM[1, 6, 12, 32] IFM[1, 6, 12, 64]","IFM[1, 12, 12, 120] OFM[1, 12, 12, 18]","IFM[1, 12, 12, 120] OFM[1, 12, 12, 18]",0,0,1,1,0,0,0,,,,,,4014,1373,180,261,414
yolo-fastest_192_face_v4,B-held,2,Conv2D|96x96x8|1x1|1,Conv2D,1,1,44061,45061,1,REGRESS,0,0,43598,42579,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 20, 16] IFM[1, 11, 44, 16]","OFM[1, 10, 10, 16] IFM[1, 22, 22, 16]","IFM[1, 192, 192, 1] OFM[1, 96, 96, 8]","IFM[1, 192, 192, 1] OFM[1, 96, 96, 8]",0,0,1,1,0,0,0,45007,2577,9299,4349,0,44007,2867,9515,3495,0
yolo-fastest_192_face_v4,B-held,3,Conv2D|96x96x8|1x1|2,Conv2D,1,1,18015,14015,1,IMPROVE,0,0,25659,16724,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]",0,0,1,1,0,0,0,14014,11389,9587,8,0,18014,10944,9010,4,0
yolo-fastest_192_face_v4,B-held,4,DepthwiseConv2D|96x96x8|1x1|3,DepthwiseConv2D,1,1,,,0,NOT_SEPARATED,0,0,56150,28596,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[24, 20, 16] IFM[1, 26, 22, 16]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,5,Conv2D|96x96x4|1x1|4,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,30806,23115,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 4]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 4]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,6,Conv2D|96x96x8|1x1|5,Conv2D,1,1,18015,,0,NOT_SEPARATED,0,0,33142,24299,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 96, 96, 4] OFM[1, 96, 96, 8]","IFM[1, 96, 96, 4] OFM[1, 96, 96, 8]",0,0,1,1,0,0,0,,,,,,18014,4606,8991,27,0
yolo-fastest_192_face_v4,B-held,7,DepthwiseConv2D|96x96x8|1x1|6,DepthwiseConv2D,1,1,41015,21015,1,IMPROVE,0,0,56150,28596,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[24, 20, 16] IFM[1, 26, 22, 16]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]",0,0,1,1,0,0,0,21014,11291,9206,20,0,41014,11503,9125,4,0
yolo-fastest_192_face_v4,B-held,8,Conv2D|96x96x4|1x1|7,Conv2D,1,1,9015,13015,1,REGRESS,0,0,30806,23115,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 4]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 4]",0,0,1,1,0,0,0,13014,8742,2324,39,0,9014,9788,2216,12,0
yolo-fastest_192_face_v4,B-held,9,Add|96x96x4|1x1|8,Add,1,1,,5015,0,NOT_SEPARATED,0,0,9216,4608,"[1, 2, 16]","[2, 2, 16]","OFM[48, 128, 16] IFM[48, 128, 16]","OFM[48, 256, 16] IFM[48, 256, 16]","IFM[1, 48, 48, 16] OFM[1, 48, 48, 16]","IFM[1, 48, 48, 16] OFM[1, 48, 48, 16]",0,0,1,1,0,0,0,5014,4555,2368,61,0,,,,,
yolo-fastest_192_face_v4,B-held,10,Conv2D|96x96x24|1x1|9,Conv2D,1,1,,32015,0,NOT_SEPARATED,0,0,68430,44342,"[1, 4, 8]","[2, 2, 16]","OFM[1, 2, 32, 24] IFM[1, 2, 32, 16]","OFM[1, 4, 32, 32] IFM[1, 4, 32, 16]","IFM[1, 96, 96, 4] OFM[1, 96, 96, 24]","IFM[1, 96, 96, 4] OFM[1, 96, 96, 24]",0,0,1,1,0,0,0,32014,6291,18496,38,0,,,,,
yolo-fastest_192_face_v4,B-held,12,DepthwiseConv2D|48x48x24|1x1|11,DepthwiseConv2D,1,1,21015,20015,1,IMPROVE,0,0,31025,25671,"[1, 2, 16]","[2, 2, 16]","OFM[16, 12, 16] IFM[1, 34, 26, 16]","OFM[14, 12, 16] IFM[1, 30, 26, 16]","IFM[1, 96, 96, 24] OFM[1, 48, 48, 24]","IFM[1, 96, 96, 24] OFM[1, 48, 48, 24]",0,0,1,1,0,0,0,20014,18966,4436,12,0,21014,19688,5023,63,0
yolo-fastest_192_face_v4,B-held,13,Conv2D|48x48x8|1x1|12,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,9697,9928,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 16, 16] IFM[1, 8, 16, 16]","OFM[1, 16, 16, 16] IFM[1, 16, 16, 16]","IFM[1, 48, 48, 24] OFM[1, 48, 48, 8]","IFM[1, 48, 48, 24] OFM[1, 48, 48, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,14,Conv2D|48x48x32|1x1|13,Conv2D,1,1,19015,9015,1,IMPROVE,0,0,22993,11828,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 16]","OFM[1, 8, 16, 32] IFM[1, 8, 16, 16]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]",0,0,1,1,0,0,0,9014,4182,4554,54,0,19014,4985,4521,39,0
yolo-fastest_192_face_v4,B-held,15,DepthwiseConv2D|48x48x32|1x1|14,DepthwiseConv2D,1,1,20015,9015,1,IMPROVE,0,0,28784,15174,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[30, 16, 16] IFM[1, 32, 18, 16]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 32]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 32]",0,0,1,1,0,0,0,9014,3832,4267,64,0,20014,5018,4623,71,0
yolo-fastest_192_face_v4,B-held,16,Conv2D|48x48x8|1x1|15,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,10369,9992,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 16, 16] IFM[1, 8, 16, 16]","OFM[1, 16, 16, 16] IFM[1, 16, 16, 16]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 8]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,17,Add|48x48x8|1x1|16,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,18,Conv2D|48x48x32|1x1|17,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,22993,11828,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 16]","OFM[1, 8, 16, 32] IFM[1, 8, 16, 16]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,19,DepthwiseConv2D|48x48x32|1x1|18,DepthwiseConv2D,1,1,20015,10015,1,IMPROVE,0,0,28784,15174,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[30, 16, 16] IFM[1, 32, 18, 16]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 32]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 32]",0,0,1,1,0,0,0,10014,4541,4596,84,0,20014,5045,4576,24,0
yolo-fastest_192_face_v4,B-held,20,Conv2D|48x48x8|1x1|19,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,10369,9992,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 16, 16] IFM[1, 8, 16, 16]","OFM[1, 16, 16, 16] IFM[1, 16, 16, 16]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 8]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,21,Add|48x48x8|1x1|20,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,22,Conv2D|48x48x32|1x1|21,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,22993,11828,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 16]","OFM[1, 8, 16, 32] IFM[1, 8, 16, 16]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,24,DepthwiseConv2D|24x24x32|1x1|23,DepthwiseConv2D,1,1,5015,3015,1,IMPROVE,0,0,8687,7095,"[1, 2, 16]","[2, 2, 16]","OFM[16, 12, 16] IFM[1, 34, 26, 16]","OFM[14, 12, 16] IFM[1, 30, 26, 16]","IFM[1, 48, 48, 32] OFM[1, 24, 24, 32]","IFM[1, 48, 48, 32] OFM[1, 24, 24, 32]",0,0,1,1,0,0,0,3014,2853,871,76,0,5014,3872,1373,82,0
yolo-fastest_192_face_v4,B-held,25,Conv2D|24x24x8|1x1|24,Conv2D,1,1,1015,2015,1,REGRESS,0,0,2767,2884,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 16]","OFM[1, 8, 24, 16] IFM[1, 8, 24, 16]","IFM[1, 24, 24, 32] OFM[1, 24, 24, 8]","IFM[1, 24, 24, 32] OFM[1, 24, 24, 8]",0,0,1,1,0,0,0,2014,1322,1002,82,0,1014,472,432,77,0
yolo-fastest_192_face_v4,B-held,26,Conv2D|24x24x48|1x1|25,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,14056,4847,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 8, 48] IFM[1, 5, 8, 16]","OFM[1, 8, 24, 16] IFM[1, 8, 24, 16]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,27,DepthwiseConv2D|24x24x48|1x1|26,DepthwiseConv2D,1,1,8015,4015,1,IMPROVE,0,0,11498,6160,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,4014,1925,1717,106,0,8014,2411,1796,107,0
yolo-fastest_192_face_v4,B-held,28,Conv2D|24x24x8|1x1|27,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3343,3153,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 8]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,29,Add|24x24x8|1x1|28,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,30,Conv2D|24x24x48|1x1|29,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,14056,4847,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 8, 48] IFM[1, 5, 8, 16]","OFM[1, 8, 24, 16] IFM[1, 8, 24, 16]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,31,DepthwiseConv2D|24x24x48|1x1|30,DepthwiseConv2D,1,1,8015,3015,1,IMPROVE,0,0,11498,6160,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,3014,924,1553,94,0,8014,2475,1789,90,0
yolo-fastest_192_face_v4,B-held,32,Conv2D|24x24x8|1x1|31,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3343,3153,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 8]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,33,Add|24x24x8|1x1|32,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,34,Conv2D|24x24x48|1x1|33,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,14056,4847,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 8, 48] IFM[1, 5, 8, 16]","OFM[1, 8, 24, 16] IFM[1, 8, 24, 16]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,35,DepthwiseConv2D|24x24x48|1x1|34,DepthwiseConv2D,1,1,7015,3015,1,IMPROVE,0,0,11498,6160,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,3014,986,1579,209,0,7014,2045,1552,0,0
